Packet,Power Setpoint (kW),Dwell Time (s),mean_value,mean_MovAvgValue,skew_value,skew_MovAvgValue,std_value,std_MovAvgValue,BeadNumber
101,1.5,15,170.79756097560974,170.649625,0.28529881088178805,-1.071478158922683,18.237358468331948,9.371823484550369,11
102,1.5,15,173.0067415730337,172.8570786516854,0.08542050997674254,-0.4504674480983872,14.617339736117751,5.445467705913978,11
102,1.5,30,176.34578313253013,176.39434959349592,-0.134101320244347,-0.6618622132405457,15.93704306818781,5.05579542746701,11
103,1.5,30,176.34812030075187,176.39383458646617,0.09012365970808751,-1.027368141412297,12.3288439915199,4.116014680636955,11
103,1.5,60,178.42578125,178.58682414698163,0.175325021842375,0.5666756826272773,15.732604422171416,5.011683503160376,11
104,1.5,60,173.62747252747252,173.8869230769231,-0.12965455918326735,-0.5274235751097269,14.556686634091081,4.618444830196913,11
104,1.8,0,154.60588235294117,154.6477613412229,-0.1079755116354857,-0.19914403796401828,16.31998341556456,5.946337260898385,11
105,1.8,0,159.78636363636363,159.69227272727272,-0.19375623075039314,0.23209016084929063,13.275621842556157,7.324935705293307,11
105,1.8,15,163.90673076923076,163.55889694041866,-0.08180237670405015,-1.8435701645498144,16.320570372380423,7.566642323792614,11
105,1.8,30,171.6222222222222,171.98666666666668,-0.10551884846705194,-1.9233324867517643,17.665062820280163,9.724551321922188,11
106,1.8,30,173.86937799043062,173.91263157894736,0.14650515117280144,-0.4697348515154377,14.825508166660107,4.084354943086286,11
106,1.8,60,161.34038461538464,160.1147385620915,0.15802042138797737,-1.4242145796201888,23.92410597928361,10.363428665652162,11
107,1.8,60,166.9859756097561,167.07268292682926,0.11458740630547569,0.21458328911782654,15.774316654407318,6.257147284845265,11
107,2.1,0,165.5783505154639,165.4003125,-0.025727550855878193,0.10484064750549185,13.092286428180747,5.511876975772652,11
108,2.1,0,164.56290322580645,164.92790322580646,0.03471066807348244,-0.7320990618618048,12.175114348084485,5.2039964745983305,11
108,2.1,15,162.95547445255477,162.9566911764706,0.6301030049245022,0.8002042281896625,16.788778288715694,5.9395970751417595,11
109,2.1,15,159.99756097560976,160.73463414634145,-0.2801661396245664,-0.02553058055282545,14.424592987901129,5.720933230251207,11
109,2.1,30,175.0586592178771,174.97568352059923,-0.10772481735326907,-0.08337197997371207,15.666398250627362,5.082780753303732,11
110,2.1,30,172.80238095238096,173.1790476190476,-0.028248909571910327,-0.8404038171301109,14.03682418559088,5.699571147548708,11
110,2.1,60,170.35114155251142,170.39125382262998,0.21382218953774146,0.17300799778345602,15.733912304233238,4.5903253867196865,11
111,1.5,0,165.1968181818182,165.17893455098934,0.025548391456657302,0.07981011951487282,14.078573988070218,4.992880755415329,12
111,1.5,15,166.11951219512196,165.379125,0.06178682122929603,-2.995041527891192,25.16449104901781,10.146202895127928,12
112,1.5,15,169.89775280898877,169.88539325842694,0.12014934823434067,0.054280568043359706,14.502308232627822,4.034939230055011,12
112,1.5,30,176.84096385542168,176.46448559670782,-0.1418089552144849,-1.15129805536142,20.946633911690554,4.893286278171056,12
113,1.5,30,176.4402985074627,176.53537313432838,-0.04360052551058919,-0.1844470049570192,16.653618990301567,4.5189065908709845,12
113,1.5,60,175.6496062992126,175.68891534391534,0.17328990255828236,-0.4259657047360497,14.747627595143548,4.075446867481524,12
114,1.5,60,173.9488888888889,173.84605555555555,-0.22274274604328512,-1.2862830639485687,15.64740165416743,5.12045460227482,12
114,1.8,0,155.60526315789474,155.6845294117647,-0.052151187102096,-0.22731914143672835,16.103241409757505,6.5396548514469,12
115,1.8,0,157.8235294117647,157.5521568627451,-0.08823000056716072,0.09041091531645619,10.602727728943984,3.05077846703131,12
115,1.8,15,162.9435,163.19484924623117,-0.025124432846247383,-0.28128330356671816,20.421570961920725,6.732511724354639,12
115,1.8,30,168.51,168.41944444444445,0.04082951855625222,-0.4421563992625284,28.949398381774124,13.203956951106237,12
116,1.8,30,172.6990338164251,172.4378502415459,-0.07764877907030741,-0.32092281271140405,14.475727895034634,4.54726185526807,12
116,1.8,60,164.00925925925927,163.7998427672956,-0.04841663421945131,-0.24292057315961096,23.18987473029961,6.193534937999563,12
117,1.8,60,163.95748502994013,164.2722754491018,-0.294381941207811,-1.9189985632559103,14.855879559697723,5.099944829213372,12
117,2.1,0,161.77659574468086,161.80632616487455,0.004222558381597345,0.2772439027803436,13.522616861430965,4.789712043420279,12
118,2.1,0,163.51796875,163.6140234375,0.012633591929670679,0.01591244064065957,15.678579768527218,5.07150597532075,12
118,2.1,15,159.8045112781955,159.87792929292928,0.022985741084216107,0.37011187894284475,14.018428696917269,4.899567887514183,12
119,2.1,15,160.3034090909091,160.52477272727273,-0.035500232986095816,-0.21221944784695582,12.590677529756185,5.461341037214659,12
119,2.1,30,171.5815028901734,171.34746588693957,-0.5332621425108758,-3.3099979110548414,13.205350573714474,7.070955575888054,12
120,2.1,30,172.1238095238095,172.28190476190477,-0.25199925733304296,-0.44885799988047087,13.6828503934547,5.327555261457097,12
120,2.1,60,170.651376146789,170.70524577572962,0.30148325268172116,-1.3066368525574337,14.569804104581504,5.01128380984889,12
121,1.5,0,163.89282511210763,163.8968018018018,-0.10257403730663113,0.2897457740113311,14.069852845709049,5.21147857675871,13
121,1.5,15,168.5842105263158,169.27923423423425,-0.42000353901160553,1.1123100149854481,24.505791111664497,7.6378205171535845,13
122,1.5,15,168.88245614035088,168.99899610136453,-0.13376008745984733,-0.24087100846153678,18.17443054669374,6.235490298608207,13
122,1.5,30,176.47555555555556,176.4998127340824,-0.19542675151602723,-0.47368351587805085,18.89320852421778,10.17041069733233,13
123,1.5,30,173.8656,174.28320000000002,-0.028475063574399436,-1.1004904153800446,16.93447573404907,4.545690195651124,13
123,1.5,60,174.78235294117647,174.48065432098764,-0.3859462431953209,-2.1074695182017957,13.787836197723362,6.542587019252421,13
124,1.5,60,172.36025641025643,173.14527777777778,-0.06101334502011784,-1.470483681363787,18.961788915986773,5.147423530809512,13
124,1.8,0,155.41420765027323,155.28260073260074,-0.09080203282414137,0.21616398176251367,16.62963115040147,7.085576307030359,13
125,1.8,0,155.67317073170733,156.05560975609757,-0.18979033295894565,-0.3658748922640252,10.905962231509976,5.987636448875507,13
125,1.8,15,160.91605504587156,160.82854838709676,0.3849770885367597,0.027466108428662605,17.530869916630568,7.154105842536342,13
125,1.8,30,152.8,152.8,,,9.616652224137052,,13
126,1.8,30,171.3747706422018,171.46113149847093,-0.0880513172630098,-1.5235684762993775,18.29717704278918,7.022987427046057,13
126,1.8,60,161.89302325581394,160.95880952380952,0.15871566237705195,-1.6080821610147364,20.846598390428763,11.25484810494005,13
127,1.8,60,168.9505747126437,169.10919540229884,0.13723491407344734,-0.08367594031220936,15.68927230829237,5.588212039619421,13
127,2.1,0,161.12873563218392,160.82757751937984,0.196593179654655,-0.22681284940815238,17.179685867975586,7.324111053409707,13
128,2.1,0,162.21044776119405,162.58880597014925,-0.509340197292404,-0.47679494162997277,14.324211947548923,5.2749277933662055,13
128,2.1,15,160.78110236220473,160.94789682539684,0.2888971912645152,0.11679084013726396,15.502681448977997,6.082542056953091,13
129,2.1,15,158.3825581395349,158.81465116279068,-0.09596024099101855,-0.17159058291894447,14.263034838024389,6.223144220932715,13
129,2.1,30,171.15657142857143,171.07730842911877,0.017283310451240232,-2.2321688962560513,14.468640274598393,6.737739855638068,13
130,2.1,30,165.08139534883722,166.21302325581394,-0.03815548979122289,-1.353999174220246,17.70566570357197,6.745543691202552,13
130,2.1,60,170.45324074074074,170.54758139534886,-0.05124127315178829,-0.7534533820633115,16.048953850058545,6.896511475005742,13
131,1.5,0,162.64751131221718,162.71554545454543,-0.019473271908421783,0.3386623703601421,15.46094656799126,5.466125335659537,14
131,1.5,15,165.50930232558142,165.4714285714286,0.4799161066304358,-0.09148227814530296,18.581568106895197,5.604944059436064,14
132,1.5,15,166.11705882352942,165.9160294117647,-0.2841317683079168,-0.3247250577508544,17.29610903492455,5.070329806653825,14
132,1.5,30,173.17021276595744,173.1493189964158,-0.288357600186564,-1.518582229545687,16.00282790726416,5.686782954940674,14
133,1.5,30,174.08709677419355,174.34677419354838,0.08307608835081276,-0.4727249448700511,14.470873284517934,4.257804225965012,14
133,1.5,60,174.82571428571427,174.8818345323741,-0.2010031197977332,-0.039878575956250106,12.145214715817904,3.7022637093907065,14
134,1.5,60,172.58354430379748,173.21993670886076,-0.3289025802921224,-0.4104240514713352,14.927847238443123,5.595198404726196,14
134,1.8,0,153.82108108108108,153.941875,0.10407472056539156,-0.21349357310777237,13.233592750488478,5.373971386200292,14
135,1.8,0,154.6153846153846,154.39794871794874,-0.11293571026554061,0.2517801410019366,15.595959977229237,3.916646779746802,14
135,1.8,15,160.36875,160.45154708520178,0.03590150123884696,-0.3397030337291103,15.182666723407998,4.858120958755568,14
135,1.8,30,138.3,,,,,,14
136,1.8,30,172.81422018348624,172.45809633027523,-0.06143303933995348,-2.0699925295523176,14.386653107583147,5.457046446710284,14
136,1.8,60,171.19565217391303,172.4744814814815,-0.662736233165697,0.09896951530275484,17.46396870412194,7.1173883036850025,14
137,1.8,60,168.96079545454543,168.91340909090908,-0.3980539501788552,-0.458641047555781,14.319844270628955,5.337824251533566,14
137,2.1,0,158.9659090909091,159.04431034482758,-0.3126554552241087,0.5519723836833751,13.953946307581196,4.977956885249534,14
138,2.1,0,159.35777777777778,159.3411111111111,0.21652664809320155,0.1939050957653408,12.930292251586692,4.0532272781277845,14
138,2.1,15,159.2348837209302,159.385,0.5730098376376096,1.3300037708332113,16.12419402618891,6.402760532160794,14
139,2.1,15,161.07349397590363,161.08626506024098,0.20519444149039578,-0.5706604764218476,13.776040391301407,5.077052080816705,14
139,2.1,30,171.6441988950276,171.35537962962962,-0.0015492310289606502,-2.867481954696427,15.93341115895215,6.469468500774429,14
140,2.1,30,168.1184210526316,168.71263157894737,0.45010317679408274,0.25138470804419893,15.03029113136532,4.666755157326677,14
140,2.1,60,169.13824884792626,169.07752314814817,-0.09769449719070947,-0.3760117618761946,13.503170501253999,5.235921166765017,14
141,1.5,0,163.051598173516,163.20707186544345,-0.08801065871123104,-0.06623152520665901,12.453776358970911,5.58680967975295,15
141,1.5,15,162.0,162.2368650793651,0.11408076228880244,1.2330355611226504,22.07847475753358,12.80036407109682,15
142,1.5,15,164.0638418079096,164.12596045197742,-0.0199751464330299,-0.6802228308866738,16.121623781073332,5.834688361586789,15
142,1.5,30,178.50235294117647,179.2802610441767,0.11187405748009224,1.1978167762797833,14.953825569387384,5.582423269369341,15
143,1.5,30,177.3294573643411,177.48675710594316,-0.31631620479023853,-0.35190753415588016,15.76829989994151,4.804848391886423,15
143,1.5,60,176.4714285714286,176.45520202020202,-0.04713613560108525,0.7929172665800219,13.095231444311569,4.251094625438468,15
144,1.5,60,172.71645569620253,173.25229957805908,-0.06152964074245211,-0.794093512109786,13.470541747426704,4.673540292732244,15
144,1.8,0,153.45355191256832,153.47042124542125,-0.051863119093058165,-0.39379593169543925,14.738287432245215,5.951143186284388,15
145,1.8,0,153.53589743589743,153.63589743589745,0.08010671603411969,-0.5455383827656795,12.85138712929848,6.683626583299916,15
145,1.8,15,158.60238095238094,158.41869218500798,0.20879148769431616,-0.8073912793445055,16.176885395470915,6.642824999639944,15
145,1.8,30,163.66153846153844,164.39263888888888,0.4734662147894023,-0.507514403975052,29.515321966213257,9.084303158076853,15
146,1.8,30,171.19182692307692,171.10625,-0.019798953214716315,-0.23525856514255816,14.868963250469506,4.912795614392305,15
146,1.8,60,168.3111111111111,167.51575471698112,0.3179287316768536,-0.15884640981207204,22.35332626184643,11.177513420124145,15
147,1.8,60,167.97560975609755,168.07158536585368,0.1646989166100319,-0.17207304725920128,15.496990097431961,5.689538773830933,15
147,2.1,0,158.8908163265306,158.98121993127148,0.3998438707796988,-0.05399160675833928,13.656780248265749,4.685192385790286,15
148,2.1,0,158.02416666666667,158.22650000000002,0.2513248513255302,0.9348507025448891,12.170269573209694,5.342363536044736,15
148,2.1,15,161.52957746478873,161.5717375886525,-0.05261268814618991,-0.3085280990857436,13.213027038046244,4.522414967447282,15
149,2.1,15,158.44878048780487,159.1056707317073,-0.0774179001439518,-0.31980490547028845,13.582761804858249,5.469514488699686,15
149,2.1,30,173.02444444444444,172.96444134078212,0.09870440937802127,-1.4081605505853534,14.849165739304041,5.770819730359245,15
150,2.1,30,167.0275,168.761,0.034927638192676795,-0.89397827804604,17.096783135717185,8.995684164628267,15
150,2.1,60,169.11926605504587,169.19041474654378,-0.2385924715781402,-0.3631553262336378,14.78068534834148,5.624868901721277,15
151,1.5,0,160.52304147465438,160.53796296296295,-0.18797374903722394,-0.13688899659414694,13.788797921284244,4.009150291986848,16
151,1.5,15,164.28863636363636,164.33833333333334,-0.26414960012019584,-1.7029023987497212,21.707315409402838,9.211642025693557,16
152,1.5,15,165.5091463414634,165.4169512195122,0.07086624572590651,-0.48087729359701487,15.582237071429505,4.2103498868128515,16
152,1.5,30,176.06597938144333,176.2386111111111,-0.12076516562069246,-0.4717087399871612,15.974314582309013,4.525054086243698,16
153,1.5,30,175.46218487394958,175.80134453781514,0.10770655180735356,-0.8157720815770301,14.390439337922022,4.899642831045253,16
153,1.5,60,174.9901408450704,175.0325413711584,-0.25835063007219855,-0.36889449860198076,13.82114891848107,3.1101117635557687,16
154,1.5,60,172.71756756756758,173.35999999999999,-0.477038522889687,-1.5748503347227925,15.073503543327762,3.9805802564553487,16
154,1.8,0,150.20641711229945,150.10278673835126,0.14050760595389852,-0.23123383199385,13.610316355156757,4.698653961931359,16
155,1.8,0,154.94054054054055,154.6735135135135,-0.13112558935181015,0.6732367566993029,12.938282117195628,2.9665282891100357,16
155,1.8,15,157.1822966507177,157.19591346153845,0.3317012272024757,-0.453235630542744,15.813158544755547,5.165322792239651,16
155,1.8,30,168.39333333333335,165.6836904761905,0.32745123534402665,-2.112135120807935,32.28295584507772,13.24993172339402,16
156,1.8,30,172.29951690821255,172.22038647342995,-0.10064617655741914,-0.3503027983073802,15.939626683037963,4.864853528104736,16
156,1.8,60,170.4962962962963,168.80064102564103,-0.44124778815834004,-2.3623386976384904,22.186932776383482,8.791320686150478,16
157,1.8,60,165.4109756097561,165.75036585365854,0.014877600676585482,-0.41403369517769395,15.824020772173368,4.835993612605205,16
157,2.1,0,158.94742268041236,159.11255208333333,0.19889945238569337,-0.23281193539609846,13.369906294731347,5.306612905005852,16
158,2.1,0,157.78879999999998,157.86496,0.20633308947628287,-0.1298213689486447,12.314587573149746,4.161408458838224,16
158,2.1,15,157.11911764705883,157.05756790123456,0.41663918686810725,0.8263825643216385,13.31733770917186,6.004195509243845,16
159,2.1,15,159.28604651162792,159.19697674418606,-0.08310488639033942,-0.2409772350647345,13.21698695565848,3.4841928999638756,16
159,2.1,30,169.93314285714285,169.85060344827588,0.1264026495632091,-1.6520446149166488,15.417072893951236,6.562912728177616,16
160,2.1,30,170.15555555555557,170.0802222222222,0.37969222287612947,-0.9091990700754288,16.98917510378508,5.179249896939653,16
160,2.1,60,167.72083333333333,167.60793798449612,-0.041572701360868436,-1.122775140612291,13.381440852999559,5.02945583519857,16
161,1.5,0,158.86136363636365,159.02373668188736,-0.13721228724912757,-0.026302506286737533,10.637716476323059,4.439849706932861,17
161,1.5,15,168.9720930232558,168.9220634920635,-0.22544479617896587,1.4272423037950608,23.078007729287318,10.955985796400919,17
162,1.5,15,165.79774011299435,166.01220338983052,0.1291861754681212,-0.07567760100918416,16.18476049055471,5.7239294556225015,17
162,1.5,30,175.87558139534883,176.17517647058824,0.09033261300407167,0.47089707652885565,15.927068605486852,6.194515500821348,17
163,1.5,30,172.7719696969697,172.9660606060606,-0.15295346034470345,-0.6933423971440078,13.099561873647433,5.2149077641570365,17
163,1.5,60,175.24427480916032,175.2872948717949,-0.3179634033269235,-0.264262800164471,15.680194074080273,4.652708237046215,17
164,1.5,60,171.47816091954024,171.98597701149427,-0.2217717967271097,-1.453934671881155,16.3380667303519,6.342382394757207,17
164,1.8,0,152.66931818181817,152.68285714285713,-0.0010389748496726628,0.5583868743964446,14.375859590335425,6.468660244056547,17
165,1.8,0,152.11836734693878,152.25755102040816,-0.21806536888753666,-0.2633786138424117,13.421464051246849,5.050024146234461,17
165,1.8,15,155.09626168224298,154.88838050314467,-0.18303746708180643,-1.3133919558186047,14.62057477039282,7.416146838937282,17
166,1.8,15,107.4,132.5,,,,,17
166,1.8,30,173.1886877828054,173.0203409090909,-0.051306131601502845,-1.0398680979205606,16.175986933422614,6.043756202768398,17
166,1.8,60,163.2390243902439,163.133875,0.43255637414075154,-1.0408590707334715,18.285115231367573,7.070909974074574,17
167,1.8,60,167.5694610778443,167.77232534930138,-0.3370847475935032,-0.8751069969627111,17.83595161996525,7.296743166781374,17
167,2.1,0,156.04479166666667,156.2068596491228,0.2565115392854863,0.20297883239046727,13.344629274822747,5.264354892930447,17
168,2.1,0,154.0814516129032,154.0933870967742,0.39559570436547914,-0.0597734243473677,10.130324491271372,3.8604205691723568,17
168,2.1,15,157.54028776978416,157.40583333333333,0.2247360418926457,-0.08860830373035014,13.12597115482006,5.2017495156066795,17
169,2.1,15,153.37317073170732,153.53658536585365,0.38115435595373054,-0.20952219324809282,11.370527733287227,5.733690604611746,17
169,2.1,30,170.70165745856355,170.52769444444445,0.1123399294817125,-0.6298878527965568,16.433720330595737,6.466104345655698,17
170,2.1,30,162.14864864864865,164.0932882882883,0.10124504099033119,-0.9536012272833234,19.56925907899686,10.140133915082984,17
170,2.1,60,167.5169724770642,167.50715821812594,0.015534770602240755,-0.7351377069921996,15.869642817092515,6.577224536376167,17
171,1.5,0,158.94932126696833,158.8239090909091,-0.07774875385806443,-1.445400165560502,14.802133199795904,4.900501716082074,18
171,1.5,15,166.8595238095238,167.50483739837398,-0.9097622428351915,1.2479123710174338,17.69869858139375,6.689504764979053,18
172,1.5,15,163.16171428571428,163.1952,0.060354296275654945,-0.1661049954955859,13.963209764570337,4.318756717645354,18
172,1.5,30,173.01250000000002,173.35752873563217,-0.08775419927657993,1.4363998269675429,14.256184884858378,4.975028669506087,18
173,1.5,30,174.05736434108528,174.29573643410853,-0.19125851382255724,-1.596085802178121,13.448587142299782,4.502294688405067,18
173,1.5,60,173.95,173.55353383458646,-0.886766592556887,-3.2988518835928775,16.064212080722655,10.042053919850826,18
174,1.5,60,173.52738095238095,173.69666666666666,0.45467769238425554,-0.7020433329702055,13.057199013187864,4.648019485820006,18
174,1.8,0,150.44692737430168,150.3580617977528,-0.12056748072984896,0.07708074653642355,11.276705085466384,3.5363576942840664,18
175,1.8,0,149.67777777777778,150.3258888888889,0.3294519858581436,-0.6934803827196693,12.92360224355017,3.9314796383123527,18
175,1.8,15,154.48530805687204,154.4007619047619,0.1887032772218056,-0.2130345673064792,14.7457087308843,5.093180814018239,18
175,1.8,30,151.62857142857143,148.1236111111111,2.3010667624080843,0.93368329740308,18.305710792510833,7.480943227566557,18
176,1.8,30,173.80704225352113,173.73032863849764,-0.09012701365765194,-0.43811214888692224,15.447827507485853,5.1816332371844736,18
176,1.8,60,161.666,162.06444444444443,-0.23417108377237625,-3.8911645042206593,18.8710836996713,7.487338290271832,18
177,1.8,60,163.8761904761905,164.0179761904762,0.08196969630178577,-0.7448722533316816,14.91486514076122,4.357806205143294,18
177,2.1,0,153.62,153.8071985815603,0.13599039006829974,-0.09291609640289468,11.626579965842389,4.406545807158181,18
178,2.1,0,154.1496062992126,154.15259842519686,0.08526368725730533,0.001059629636846611,10.416157122895608,4.208603237473656,18
178,2.1,15,156.93455882352941,156.77822222222224,0.27247988642811216,0.34338777505160295,12.869892391713762,4.289756567640929,18
179,2.1,15,154.75697674418606,154.85203488372093,0.4100075960880203,-0.05355895737541965,11.226612717348678,3.550473073525237,18
179,2.1,30,169.78248587570621,169.67098484848486,0.03755860289379438,-0.867332804215687,13.070050711588408,4.585810334210993,18
180,2.1,30,169.29268292682926,169.4640243902439,-0.24952445296702794,-0.9850939900814029,10.705521711806071,3.3240215138278297,18
180,2.1,60,166.97695852534562,167.09692129629627,0.10628682412634494,-0.9504248120214565,16.090882625560596,5.724558875119317,18
181,1.5,0,156.99955156950674,157.2118168168168,-0.22256974908080562,-0.30887241215067124,12.767845655430175,5.818380454093285,19
181,1.5,15,159.4175,158.498547008547,-0.45768077853014993,-1.6052678444877087,20.08530381864261,11.073469216739488,19
182,1.5,15,161.50944444444445,161.55305555555555,0.001340314768825244,-0.33427700386089776,13.045038857580264,4.904030761158985,19
182,1.5,30,170.77590361445783,170.73065040650408,-0.2039238167338537,-2.5340722905011415,17.320709375163858,8.977497954920208,19
183,1.5,30,173.7283582089552,173.98044776119403,0.09923610060420948,-0.23243698477718655,11.818276988142811,3.901359819937028,19
183,1.5,60,176.57751937984497,176.48330729166668,0.09959066712391122,0.13571982614621156,14.546918919429285,5.118655648811517,19
184,1.5,60,169.84597701149426,170.204496124031,-0.33549670003975207,-1.1842916567446498,16.44650810890292,7.724167755875054,19
184,1.8,0,148.51363636363638,148.34728571428573,0.16710187315171485,-0.20770171964284584,15.460528039906238,5.686071222943025,19
185,1.8,0,150.63958333333332,151.80458333333334,0.3316738739501713,-0.012184463674348044,12.715809218371207,3.775058662829154,19
185,1.8,15,155.39302325581394,155.4127180685358,-0.2525110306286778,-0.35765960096034927,13.804631407388209,6.428358692979763,19
186,1.8,15,144.025,144.48,-0.01446100970220907,-0.030290908718431087,16.566708584789357,3.3745320663266196,19
186,1.8,30,171.22439024390243,170.88066993464054,-0.22204770470878596,-2.287432709692662,19.172641615427693,7.363773173505393,19
186,1.8,60,164.21666666666667,163.09365384615387,-0.10541134428897647,-1.237539199623341,19.318441184819253,8.765127881542208,19
187,1.8,60,165.58353658536586,165.8491463414634,0.1277869504303019,0.0998597132726479,13.879040460455036,4.655787796172926,19
187,2.1,0,153.54242424242426,153.7011224489796,-0.03492777887048333,0.30057733301787964,12.635551488163014,4.954800469866766,19
188,2.1,0,153.5266129032258,153.6566129032258,0.27858869056796515,0.019253611259555114,11.411626569189378,4.617159737767337,19
188,2.1,15,155.66043165467624,155.4192270531401,0.050104951455020724,-1.4481544566311246,11.706796110577946,4.45564124401343,19
189,2.1,15,154.9578313253012,155.12,0.5324808386004258,-0.24991587398810583,12.621459856055921,5.2611414879375396,19
189,2.1,30,168.2938888888889,168.30879888268157,0.052899760378039486,-0.40970226105406266,15.737178567371231,5.837353475657784,19
190,2.1,30,164.78157894736842,165.30315789473684,0.10288647173892657,0.11745777894854255,18.629834475235683,6.90722383519824,19
190,2.1,60,168.79220183486237,168.75367895545315,0.09303755844720257,-0.9097218096948089,15.807333178824194,6.356482443488286,19
191,1.5,0,156.19174311926608,156.1175038402458,0.08311546190847828,0.1571812800016647,12.255491600376054,4.149387291537813,20
191,1.5,15,163.3086956521739,163.60044444444443,-0.2524698484960517,-0.2707771804079871,18.74096909728293,5.503325835576631,20
192,1.5,15,163.07988505747127,163.0651724137931,-0.07314030009094465,0.25979444921259465,13.91346077502491,4.202295371137849,20
192,1.5,30,173.04444444444445,173.39222846441947,-0.36963230331327196,-2.7792040278327024,14.353929979892799,5.619344788766676,20
193,1.5,30,172.3244094488189,172.51740157480313,-0.07086675035363978,-0.18712732748381347,12.74082126215558,3.0483478383883593,20
193,1.5,60,173.44379562043795,173.32049019607842,-0.5117209348573613,-2.0739019226992794,16.133641602864696,5.6544501507130756,20
194,1.5,60,172.40833333333333,172.77142857142857,-0.36672566853387445,-0.5805289399393396,12.297107195658914,3.798945047873715,20
194,1.8,0,147.96555555555554,148.04444134078213,0.22063274394335208,0.07884025639619772,11.461859619914085,4.080623915540259,20
195,1.8,0,148.48372093023255,148.56604651162792,0.32259555828672964,-0.1119111787709809,13.129899180560923,3.1600618887360863,20
195,1.8,15,155.5554502369668,155.48881746031745,0.15534826317101413,0.5921581924111097,15.671308516829562,5.699096558695914,20
195,1.8,30,164.85999999999999,164.8012962962963,-0.3337617733751508,-0.43068504613751774,22.47933371887264,5.1853626639599835,20
196,1.8,30,169.5193396226415,169.46524371069182,-0.06716971230228046,-0.4857792710471245,15.767723152081839,5.601696301503514,20
196,1.8,60,164.70961538461538,164.47813725490195,-0.1299748344604902,-2.7342167656975302,17.20912046852339,9.648125452053465,20
197,1.8,60,164.33048780487806,164.44487804878048,0.08221567348469333,-0.4878614569889028,13.802913260776242,5.777004603912468,20
197,2.1,0,152.828,152.8870202020202,0.33303422197308713,0.18484620443717198,11.825644792038815,4.736114555331219,20
198,2.1,0,154.5435483870968,154.6616129032258,0.3732861389135347,0.025424167076696882,11.409390241400567,3.6879638084164954,20
198,2.1,15,154.87,154.68787769784174,0.2532951560851444,0.14630310646840144,12.792723313828557,3.5816115502002734,20
199,2.1,15,156.20975609756098,156.43146341463412,0.2883213539773092,0.515803512284793,11.9603626204999,3.6077324782261013,20
199,2.1,30,169.03021978021977,168.74484346224676,-0.5982856814043026,-2.5830859407655646,14.689136774431278,7.188300125516184,20
200,2.1,30,166.51944444444445,167.865,-0.16420594615529932,-1.3100870034139056,12.05399327892023,6.274930392328802,20
200,2.1,60,167.35,167.40551282051283,-0.15853313767669208,-0.5439180007303339,14.395923096833862,4.7824115824446345,20
